revision;file;methodSignature
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dd163_8dd1d/rev_dd163-8dd1d;/src/java/org/apache/cassandra/db/DefsTable;mergeRemoteSchema(byte[],int);public static void mergeRemoteSchema(byte[] data, int version) throws ConfigurationException, IOException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_dde9a_80027/rev_dde9a-80027;/subprojects/base-services/src/main/java/org/gradle/util/CollectionUtils;flattenToList(Class<T>,Object);public static <T> List<T> flattenToList(Class<T> type, Object... things) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_de039_08b30/rev_de039-08b30;/src/java/org/apache/cassandra/service/AntiEntropyService;makeVerb(InetAddress,Validator);static Message makeVerb(InetAddress local, Validator validator)        {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_deca9_8daee/rev_deca9-8daee;/src/com/opengamma/financial/position/master/memory/InMemoryPositionMaster;getFullPosition(FullPositionGetRequest);
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_def9b_31c6b/rev_def9b-31c6b;/lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsWriter;finish(int);@Override  public void finish(int numDocs) throws IOException {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_def9b_31c6b/rev_def9b-31c6b;/lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader;files(SegmentInfo,Set<String>);public static void files(SegmentInfo info, Set<String> files) throws IOException {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_def9b_31c6b/rev_def9b-31c6b;/lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40TermVectorsWriter;finish(int);@Override  public void finish(int numDocs) throws IOException {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df23a_4e39d/rev_df23a-4e39d;/projects/OG-Analytics/src/com/opengamma/financial/model/finitedifference/CoupledFiniteDifference;solve(ConvectionDiffusionPDEDataBundle,ConvectionDiffusionPDEDataBundle,double[],double[],BoundaryCondition,BoundaryCondition,double,double,Surface<Double,Double,Double>);public double[][] solve(final ConvectionDiffusionPDEDataBundle pdeData1, final ConvectionDiffusionPDEDataBundle pdeData2, final double[] timeGrid, final double[] spaceGrid,      final BoundaryCondition lowerBoundary, final BoundaryCondition upperBoundary, final double lambda12, final double lambda21, final Surface<Double, Double, Double> freeBoundary) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_df063_7edd0/rev_df063-7edd0;/src/java/org/apache/cassandra/cql3/statements/UpdateStatement;mutationForKey(CFDefinition,ByteBuffer,ColumnNameBuilder,UpdateParameters,ConsistencyLevel);private IMutation mutationForKey(CFDefinition cfDef, ByteBuffer key, ColumnNameBuilder builder, UpdateParameters params, ConsistencyLevel cl)    throws InvalidRequestException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df137_41fde/rev_df137-41fde;/projects/OG-Integration/src/main/java/com/opengamma/integration/tool/portfolio/xml/v1_0/jaxb/AbstractDateAdapter;marshal(DT);@Override  public String marshal(DT v) throws Exception {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df201_c4dfe/rev_df201-c4dfe;/tests/unit/com/opengamma/financial/security/FudgeSecurityEncodingTest;testSecurity(Class<T>,T);@Override  protected <T extends DefaultSecurity> void testSecurity(Class<T> securityClass, T security) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df201_c4dfe/rev_df201-c4dfe;/tests/unit/com/opengamma/financial/security/SecurityMasterTestCase;putSecurity(Security);private UniqueIdentifier putSecurity(final Security security) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df201_c4dfe/rev_df201-c4dfe;/tests/unit/com/opengamma/financial/security/db/HibernateSecurityMasterDaoTest;optionSecurityBean();@Test  public void optionSecurityBean() throws Exception {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e0ab5_a848b/rev_e0ab5-a848b;/projects/OG-Analytics/src/test/java/com/opengamma/analytics/financial/provider/curve/InflationBuildingCurveSimpleTest;getTSSwapFixedIbor(Boolean,Integer);
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe;/src/java/org/apache/cassandra/db/filter/SliceQueryFilter;getSSTableColumnIterator(SSTableReader,FileDataInput,DecoratedKey<?>);public ISSTableColumnIterator getSSTableColumnIterator(SSTableReader sstable, FileDataInput file, DecoratedKey<?> key)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe;/src/java/org/apache/cassandra/db/filter/NamesQueryFilter;getSSTableColumnIterator(SSTableReader,FileDataInput,DecoratedKey<?>);public ISSTableColumnIterator getSSTableColumnIterator(SSTableReader sstable, FileDataInput file, DecoratedKey<?> key)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe;/src/java/org/apache/cassandra/db/filter/IFilter;getSSTableColumnIterator(SSTableReader,DecoratedKey<?>);public abstract ISSTableColumnIterator getSSTableColumnIterator(SSTableReader sstable, DecoratedKey<?> key);
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe;/src/java/org/apache/cassandra/db/filter/QueryFilter;getSSTableColumnIterator(SSTableReader,FileDataInput,DecoratedKey<?>);public ISSTableColumnIterator getSSTableColumnIterator(SSTableReader sstable, FileDataInput file, DecoratedKey<?> key)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e2aeb_aedb7/rev_e2aeb-aedb7;/projects/OG-Component/src/com/opengamma/component/tool/AbstractTool;run(String);
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e3a4f_bc630/rev_e3a4f-bc630;/src/java/org/apache/cassandra/io/compress/CompressedRandomAccessReader;decompressChunk(CompressionMetadata.Chunk);private void decompressChunk(CompressionMetadata.Chunk chunk) throws IOException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e3c5d_f6024/rev_e3c5d-f6024;/src/java/org/apache/cassandra/net/MessagingService;shutdown();
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/DropTableStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement;announceMigration();public abstract boolean announceMigration() throws RequestValidationException;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/CreateTriggerStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/DropKeyspaceStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/AlterTableStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/DropIndexStatement;announceMigration();public boolean announceMigration() throws InvalidRequestException, ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/DropTriggerStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/CreateIndexStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5;/src/java/org/apache/cassandra/cql3/statements/AlterKeyspaceStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/DropTableStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement;announceMigration();public abstract boolean announceMigration() throws RequestValidationException;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/CreateTriggerStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/DropKeyspaceStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/AlterTableStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/DropIndexStatement;announceMigration();public boolean announceMigration() throws InvalidRequestException, ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/DropTriggerStatement;announceMigration();public boolean announceMigration() throws ConfigurationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/CreateIndexStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f;/src/java/org/apache/cassandra/cql3/statements/AlterKeyspaceStatement;announceMigration();public boolean announceMigration() throws RequestValidationException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_e4eb4_3b0c9/rev_e4eb4-3b0c9;/compiler/cli/src/org/jetbrains/jet/compiler/CompileSession;reportDiagnostic(MessageCollector,Diagnostic);private static void reportDiagnostic(MessageCollector collector, Diagnostic diagnostic) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e5c70_bc281/rev_e5c70-bc281;/src/java/org/apache/cassandra/db/ColumnIndexer;serializeInternal(IIterableColumns,DataOutput);public static void serializeInternal(IIterableColumns columns, DataOutput dos) throws IOException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_e7e4c_333a9/rev_e7e4c-333a9;/src/main/java/redis/clients/jedis/Transaction;setbit(String,long,String);public void setbit(String key, long offset, String value) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e18ea_1731f/rev_e18ea-1731f;/src/com/opengamma/engine/view/ViewProcessor;getDependencyGraphExecutorFactory();public DependencyGraphExecutorFactory<?> getDependencyGraphExecutorFactory() {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e024a_a519c/rev_e024a-a519c;/src/java/org/apache/cassandra/db/marshal/TimeUUIDType;fromStringCQL2(String);@Override    public ByteBuffer fromStringCQL2(String source) throws MarshalException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e39e9_90058/rev_e39e9-90058;/src/java/org/apache/cassandra/metrics/LatencyMetrics;addMicro(long);public void addMicro(long micros)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_e41a3_9d430/rev_e41a3-9d430;/subprojects/language-jvm/src/main/groovy/org/gradle/api/tasks/compile/JavaCompile;getToolChain();@Incubating    public JavaToolChain getToolChain() {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_e46cb_2de82/rev_e46cb-2de82;/src/main/java/org/graylog2/messagehandlers/syslog/SyslogEventHandler;event(SyslogServerIF,SyslogServerEventIF);public void event(SyslogServerIF syslogServer, SyslogServerEventIF event) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e48b2_c98ed/rev_e48b2-c98ed;/contrib/pig/src/java/org/apache/cassandra/hadoop/pig/CassandraStorage;putNext(Tuple);public void putNext(Tuple t) throws IOException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e61e4_cd505/rev_e61e4-cd505;/projects/OG-Financial/src/com/opengamma/financial/analytics/fixedincome/SecurityToFixedIncomeDefinitionConverter;getFloatingSwapLegDefinition(ZonedDateTime,ZonedDateTime,FloatingInterestRateLeg,Calendar,String,ConventionBundle,boolean);private AnnuityCouponIborSpreadDefinition getFloatingSwapLegDefinition(final ZonedDateTime effectiveDate, final ZonedDateTime maturityDate, final FloatingInterestRateLeg floatLeg,      final Calendar calendar, final String currency, final ConventionBundle conventions, boolean isPayer) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e70f4_071b5/rev_e70f4-071b5;/src/java/org/apache/cassandra/net/IncomingTcpConnection;handleModernVersion();
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_e73ee_a2fdf/rev_e73ee-a2fdf;/idea/tests/org/jetbrains/jet/plugin/compilerMessages/K2JSCompilerMessagingTest;checkHeader(MessageChecker);@Override    protected void checkHeader(@NotNull MessageChecker checker) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_e73ee_a2fdf/rev_e73ee-a2fdf;/idea/tests/org/jetbrains/jet/plugin/compilerMessages/JetCompilerMessagingTest;checkHeader(MessageChecker);@Override    protected void checkHeader(@NotNull MessageChecker checker) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_e77ee_fcffe/rev_e77ee-fcffe;/src/java/voldemort/client/DefaultStoreClient;getClientId();public String getClientId() {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e128a_92f33/rev_e128a-92f33;/src/java/org/apache/cassandra/db/RowMutation;deserializeFixingTimestamps(DataInput,int);
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e128a_92f33/rev_e128a-92f33;/src/java/org/apache/cassandra/service/MigrationManager;deserializeMigrationMessage(byte[],int);public static Collection<RowMutation> deserializeMigrationMessage(byte[] data, int version) throws IOException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e172a_804dd/rev_e172a-804dd;/src/java/org/apache/cassandra/thrift/CassandraServer;internal_batch_mutate(Map<ByteBuffer,Map<String,List<Mutation>>>,ConsistencyLevel);private void internal_batch_mutate(Map<ByteBuffer,Map<String,List<Mutation>>> mutation_map, ConsistencyLevel consistency_level)    throws InvalidRequestException, UnavailableException, TimedOutException    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e172a_804dd/rev_e172a-804dd;/src/java/org/apache/cassandra/cql3/statements/SelectStatement;orderResults(List<CqlRow>);private void orderResults(List<CqlRow> cqlRows)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e172a_804dd/rev_e172a-804dd;/src/java/org/apache/cassandra/config/CFMetaData;columnMetadata(ColumnDefinition);public CFMetaData columnMetadata(ColumnDefinition... cds)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_e449e_28d9f/rev_e449e-28d9f;/tightdb-java-core/src/main/java/com/tightdb/Table;insertBinary(long,long,byte[]);public void insertBinary(long columnIndex, long rowIndex, byte[] data) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e580e_04397/rev_e580e-04397;/src/java/org/apache/cassandra/db/ColumnFamilyStore;createCompactionWriter(long,File,Collection<SSTableReader>);public SSTableWriter createCompactionWriter(long estimatedRows, File location, Collection<SSTableReader> sstables)    {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_e639d_5eb1c/rev_e639d-5eb1c;/subprojects/core-impl/src/main/groovy/org/gradle/api/internal/artifacts/repositories/legacy/IvyDependencyResolverAdapter;doGetCandidateArtifacts(ModuleVersionMetaData,Class<?extendsSoftwareArtifact>);private Set<ModuleVersionArtifactMetaData> doGetCandidateArtifacts(ModuleVersionMetaData module, Class<? extends SoftwareArtifact> artifactType) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_e689b_2692e/rev_e689b-2692e;/distribution/RealmBasicExample/app/src/main/java/io/realm/examples/realmintroexample/RealmBasicExampleActivity;complexQuery();private String complexQuery() throws IOException {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_e689b_2692e/rev_e689b-2692e;/distribution/RealmBasicExample/app/src/main/java/io/realm/examples/realmintroexample/model/Person;getCats();public RealmList<Cat> getCats() {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e2516_ae451/rev_e2516-ae451;/projects/OG-Analytics/src/com/opengamma/financial/model/finiteDifference/OperatorSplittingFiniteDifference2D;solve(ConvectionDiffusion2DPDEDataBundle,int,int,int,double,BoundaryCondition2D,BoundaryCondition2D,BoundaryCondition2D,BoundaryCondition2D,Cube<Double,Double,Double,Double>);public double[][] solve(ConvectionDiffusion2DPDEDataBundle pdeData, final int tSteps, final int xSteps, final int ySteps, final double tMax, BoundaryCondition2D xLowerBoundary,      BoundaryCondition2D xUpperBoundary, BoundaryCondition2D yLowerBoundary, BoundaryCondition2D yUpperBoundary, final Cube<Double, Double, Double, Double> freeBoundary) {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e2516_ae451/rev_e2516-ae451;/projects/OG-Analytics/src/com/opengamma/financial/model/finiteDifference/PeacemanRachfordFiniteDifference2Db;solve(ConvectionDiffusion2DPDEDataBundle,int,int,int,double,BoundaryCondition2D,BoundaryCondition2D,BoundaryCondition2D,BoundaryCondition2D,Cube<Double,Double,Double,Double>);public double[][] solve(ConvectionDiffusion2DPDEDataBundle pdeData, final int tSteps, final int xSteps, final int ySteps, final double tMax, BoundaryCondition2D xLowerBoundary,      BoundaryCondition2D xUpperBoundary, BoundaryCondition2D yLowerBoundary, BoundaryCondition2D yUpperBoundary, final Cube<Double, Double, Double, Double> freeBoundary) {
